Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),TRSP(%),TFPS(Hz),RRSP(%),TPWR(dBm),Ptch(rad),Roll(rad),Yaw(rad),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,VSpd(m/s),RxBt(V),Curr(A),Capa(mAh),Bat%(%),FM,Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,EX3,EX4,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V),GPS_LAT,GPS_LON,HOME_GPS_LAT,HOME_GPS_LON,HOME_DIST,HOME_Alt(m),Rel_Alt(m)
2023-04-27,18:09:49.070,63,0,100,0,1,19,100,63,100,14,76,20,79,20,0.03,0.47,-1.9,44.324945 -71.569284,53.0,241.13,470,19,-0.1,16.2,9.0,838,89,CRUS,-2,1,-1024,737,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1907,1480,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,44.324945,-71.569284,44.333248,-71.566988,941.1410053710862,371.0,99.0
2023-04-27,18:09:50.070,63,0,100,0,1,19,100,64,100,14,78,20,79,20,0.03,0.49,-1.77,44.324859 -71.569620,54.4,263.14,470,19,-0.1,16.2,12.0,843,89,CRUS,-2,2,-1024,684,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1877,1481,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,44.324859,-71.56962,44.333248,-71.566988,956.0186935622305,371.0,99.0
2023-04-27,18:09:51.070,63,0,100,0,1,19,100,66,100,14,74,20,79,20,0.04,0.51,-1.43,44.324850 -71.569803,54.8,277.43,470,20,0.4,16.2,10.7,845,89,CRUS,-2,2,-1024,685,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1877,1481,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,44.32485,-71.569803,44.333248,-71.566988,960.2845823189309,371.0,99.0
2023-04-27,18:09:52.070,62,0,100,0,1,19,100,65,100,13,76,20,81,20,0.05,0.5,-1.24,44.324905 -71.570134,51.6,294.87,470,20,0.4,16.2,7.2,847,89,CRUS,-2,2,-1024,672,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1870,1481,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,44.324905,-71.570134,44.333248,-71.566988,960.8566656467601,371.0,99.0
2023-04-27,18:09:53.070,65,0,100,0,0,19,100,67,100,14,73,20,76,20,0.01,0.46,-1.0,44.324961 -71.570286,51.2,305.03,470,20,-0.8,16.2,12.1,851,89,CRUS,-2,2,-1024,671,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1869,1481,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,44.324961,-71.570286,44.333248,-71.566988,958.0855799904721,371.0,99.0
2023-04-27,18:09:54.070,60,0,100,0,0,19,100,62,100,15,81,20,84,20,0.06,0.38,-0.69,44.325122 -71.570520,51.7,321.05,470,20,0.0,16.2,11.7,853,89,CRUS,-2,1,-1024,7,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1481,1480,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,44.325122,-71.57052,44.333248,-71.566988,946.2383238957457,371.0,99.0
2023-04-27,18:09:55.070,64,0,100,0,0,19,100,65,100,14,76,20,76,20,0.02,-0.01,-0.58,44.325219 -71.570615,51.2,325.44,470,20,0.1,16.2,8.6,857,89,CRUS,-2,1,-1024,7,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1481,1480,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,44.325219,-71.570615,44.333248,-71.566988,938.2400957090912,371.0,99.0
2023-04-27,18:09:56.070,61,0,100,0,0,19,100,62,100,14,81,20,83,20,0.02,0.08,-0.6,44.325313 -71.570710,50.7,324.33,470,20,0.0,16.2,9.0,859,89,CRUS,-2,0,-1024,531,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1787,1480,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,44.325313,-71.57071,44.333248,-71.566988,930.6757783871209,371.0,99.0
2023-04-27,18:09:57.070,64,0,100,0,0,19,100,65,100,13,76,20,78,20,0.0,0.34,-0.45,44.325513 -71.570905,51.0,-320.36,470,20,-0.1,16.2,9.2,861,89,CRUS,-2,0,-1024,545,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1795,1480,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,44.325513,-71.570905,44.333248,-71.566988,914.7851531252802,371.0,99.0
2023-04-27,18:09:58.070,67,0,100,0,1,19,100,70,100,14,68,20,73,20,0.03,0.37,-0.27,44.325622 -71.570975,50.9,-312.77,470,20,0.2,16.2,9.5,865,89,CRUS,-2,-2,-1024,542,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1794,1479,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,44.325622,-71.570975,44.333248,-71.566988,905.3342157170022,371.0,99.0
2023-04-27,18:09:59.070,68,0,100,0,1,19,100,73,100,14,63,20,71,20,0.02,0.35,-0.09,44.325738 -71.571023,49.7,-305.58,470,20,0.8,16.2,8.2,867,89,CRUS,-2,-2,-1024,550,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1798,1479,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,44.325738,-71.571023,44.333248,-71.566988,894.6267757616598,371.0,99.0
2023-04-27,18:10:00.070,66,0,100,0,1,19,100,73,94,13,63,20,74,20,0.01,0.39,0.07,44.325852 -71.571046,48.6,-297.73,470,20,0.5,16.2,6.3,868,89,CRUS,-2,-2,-1024,549,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1798,1479,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,44.325852,-71.571046,44.333248,-71.566988,883.4727270323116,371.0,99.0
2023-04-27,18:10:01.070,68,0,100,0,1,19,100,71,100,13,66,20,71,20,0.0,0.36,0.16,44.326071 -71.571027,46.1,12.18,471,20,0.0,16.2,6.4,871,89,CRUS,-2,-4,-1024,94,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1531,1478,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,44.326071,-71.571027,44.333248,-71.566988,860.2847181788034,371.0,100.0
2023-04-27,18:10:02.070,67,0,100,0,0,19,100,69,100,14,63,20,68,20,0.0,0.1,0.4,44.326169 -71.570988,46.0,19.53,470,20,-0.2,16.2,9.4,872,89,CRUS,-2,1,-1024,7,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1481,1480,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,44.326169,-71.570988,44.333248,-71.566988,849.0182629341939,371.0,99.0
2023-04-27,18:10:03.070,68,0,100,0,0,19,100,70,100,13,68,20,71,20,0.01,-0.04,0.38,44.326380 -71.570861,46.4,21.89,470,17,0.0,16.2,7.2,875,89,CRUS,-2,1,-1024,7,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1481,1480,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,44.32638,-71.570861,44.333248,-71.566988,823.4802904230864,371.0,99.0
2023-04-27,18:10:04.070,68,0,100,0,0,19,100,70,100,14,68,20,71,20,0.01,0.0,0.36,44.326481 -71.570803,45.7,22.49,470,17,0.0,16.2,6.7,877,89,CRUS,-2,1,-1024,7,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1481,1480,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,44.326481,-71.570803,44.333248,-71.566988,811.339123217945,371.0,99.0
2023-04-27,18:10:05.070,67,0,100,0,0,19,100,70,100,14,68,20,73,20,0.02,-0.01,0.36,44.326681 -71.570691,44.6,20.97,470,17,0.0,16.2,6.7,878,89,CRUS,-2,1,-1024,7,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1481,1480,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,44.326681,-71.570691,44.333248,-71.566988,787.3820549038936,371.0,99.0
2023-04-27,18:10:06.070,68,0,100,0,1,19,100,69,100,14,70,20,71,20,0.0,0.07,0.35,44.326781 -71.570637,44.4,20.79,470,17,-0.7,16.2,9.5,881,88,CRUS,-2,1,-1024,7,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1481,1480,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,44.326781,-71.570637,44.333248,-71.566988,775.4630542454851,371.0,99.0
2023-04-27,18:10:07.070,65,0,100,0,0,19,100,67,100,13,73,20,76,20,0.03,-0.01,0.34,44.326885 -71.570577,46.4,22.02,469,17,0.6,16.2,8.5,884,88,CRUS,-2,1,-1024,7,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1481,1480,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,44.326885,-71.570577,44.333248,-71.566988,762.9530036920138,371.0,98.0
2023-04-27,18:10:08.070,65,0,100,0,0,19,100,66,100,15,74,20,76,20,0.04,0.02,0.41,44.326992 -71.570519,46.6,25.23,470,17,0.7,16.2,6.1,885,88,CRUS,-2,1,-1024,7,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1481,1480,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,44.326992,-71.570519,44.333248,-71.566988,750.1931490497711,371.0,99.0
2023-04-27,18:10:09.070,63,0,100,0,0,19,100,65,100,14,76,20,79,20,0.0,0.02,0.41,44.327194 -71.570413,44.6,23.1,471,17,0.3,16.2,5.4,887,88,CRUS,-2,1,-1024,7,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1481,1480,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,44.327194,-71.570413,44.333248,-71.566988,726.208823831814,371.0,100.0
2023-04-27,18:10:10.070,63,0,100,0,0,19,100,64,100,13,78,20,79,20,-0.02,0.1,0.41,44.327293 -71.570359,44.5,23.16,470,17,-0.5,16.2,6.1,889,88,CRUS,-2,1,-1024,7,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1481,1480,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,44.327293,-71.570359,44.333248,-71.566988,714.3931168240528,371.0,99.0
2023-04-27,18:10:11.070,63,0,100,0,0,19,100,64,100,13,78,20,79,20,-0.01,0.05,0.44,44.327490 -71.570243,45.2,24.67,470,17,-0.4,16.2,7.0,890,88,CRUS,-2,1,-1024,7,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1481,1480,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,44.32749,-71.570243,44.333248,-71.566988,690.6260596078433,371.0,99.0
2023-04-27,18:10:12.070,64,0,100,0,0,19,100,66,100,14,74,20,78,20,0.0,-0.01,0.39,44.327588 -71.570185,45.6,23.67,470,17,0.0,16.2,6.2,893,88,CRUS,-2,-2,-1024,461,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1746,1479,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,44.327588,-71.570185,44.333248,-71.566988,678.7941467734437,371.0,99.0
2023-04-27,18:10:13.070,65,0,100,0,1,19,100,68,100,13,71,20,76,20,0.0,0.23,0.42,44.327684 -71.570130,45.6,23.41,470,17,0.0,16.2,6.2,894,88,CRUS,-2,0,-1024,451,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1740,1480,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,44.327684,-71.57013,44.333248,-71.566988,667.2578555190233,371.0,99.0
2023-04-27,18:10:14.070,63,0,100,0,1,19,100,69,100,13,70,20,79,20,0.0,0.3,0.53,44.327874 -71.569986,45.5,30.47,470,17,0.0,16.2,6.7,897,88,CRUS,-2,-2,-1024,406,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1714,1479,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,44.327874,-71.569986,44.333248,-71.566988,643.3842952410862,371.0,99.0
2023-04-27,18:10:15.070,66,0,100,0,0,19,100,68,100,12,68,20,71,20,0.0,0.24,0.66,44.327959 -71.569891,46.4,34.53,470,17,-0.1,16.2,7.1,898,88,CRUS,-2,1,-1024,7,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1481,1480,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,44.327959,-71.569891,44.333248,-71.566988,631.8149685821111,371.0,99.0
2023-04-27,18:10:16.070,65,0,100,0,0,19,100,67,100,15,73,20,76,20,-0.01,-0.11,0.65,44.328038 -71.569781,46.5,38.35,470,17,0.2,16.2,5.6,899,88,CRUS,-2,1,-1024,-463,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1210,1480,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,44.328038,-71.569781,44.333248,-71.566988,620.4602127446038,371.0,99.0
2023-04-27,18:10:17.070,66,0,100,0,0,19,100,68,100,13,71,20,74,20,-0.02,-0.31,0.63,44.328193 -71.569580,45.0,33.82,470,18,0.1,16.2,5.9,901,88,CRUS,-2,1,-1024,5,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1479,1480,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,44.328193,-71.56958,44.333248,-71.566988,598.7072836166283,371.0,99.0
2023-04-27,18:10:18.070,65,0,100,0,0,19,100,68,100,14,71,20,76,20,-0.01,0.05,0.48,44.328279 -71.569500,44.1,28.29,471,19,-0.3,16.3,5.0,902,88,CRUS,-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1479,1480,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,44.328279,-71.5695,44.333248,-71.566988,587.5442613914539,371.0,100.0
2023-04-27,18:10:19.070,66,0,100,0,0,19,100,67,100,13,73,20,74,20,-0.03,0.04,0.55,44.328446 -71.569346,43.8,31.52,470,18,0.0,16.3,5.5,904,88,CRUS,-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1479,1480,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,44.328446,-71.569346,44.333248,-71.566988,565.9397594778058,371.0,99.0
2023-04-27,18:10:20.070,63,0,100,0,0,19,100,66,100,14,74,20,79,20,-0.03,0.01,0.56,44.328530 -71.569266,43.4,31.31,470,18,-0.5,16.3,5.5,906,88,CRUS,-2,1,-1024,5,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1479,1480,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,44.32853,-71.569266,44.333248,-71.566988,555.0260198457619,371.0,99.0
2023-04-27,18:10:21.070,63,0,100,0,0,19,100,63,100,13,79,20,79,20,-0.02,0.02,0.55,44.328698 -71.569104,44.8,28.32,470,18,-0.6,16.2,7.3,907,88,CRUS,-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1479,1480,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,44.328698,-71.569104,44.333248,-71.566988,533.1968364332263,371.0,99.0
2023-04-27,18:10:22.070,64,0,100,0,0,19,100,66,100,14,74,20,78,20,0.0,0.01,0.49,44.328786 -71.569020,45.4,27.75,470,18,0.1,16.2,6.6,910,88,CRUS,-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1479,1480,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,44.328786,-71.56902,44.333248,-71.566988,521.8130647075781,371.0,99.0
2023-04-27,18:10:23.070,64,0,100,0,1,19,100,67,100,14,73,20,78,20,0.01,0.04,0.46,44.328872 -71.568940,45.5,26.24,469,18,-0.6,16.2,10.3,911,88,CRUS,-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1479,1480,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,44.328872,-71.56894,44.333248,-71.566988,510.7589812116391,371.0,98.0
2023-04-27,18:10:24.070,66,0,100,0,1,19,100,66,100,13,74,20,74,20,0.04,0.0,0.49,44.329052 -71.568769,47.7,27.94,469,18,0.3,16.2,10.6,914,88,CRUS,-2,1,-1024,5,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1479,1480,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,44.329052,-71.568769,44.333248,-71.566988,487.60492286840764,371.0,98.0
2023-04-27,18:10:25.070,66,0,100,0,0,19,100,67,100,13,73,20,74,20,0.04,0.03,0.5,44.329138 -71.568687,47.1,28.22,469,18,0.2,16.2,7.9,917,88,CRUS,-2,-5,-1024,116,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1544,1477,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,44.329138,-71.568687,44.333248,-71.566988,476.5723284474039,371.0,98.0
2023-04-27,18:10:26.070,65,0,100,0,1,19,100,70,100,12,68,20,76,20,0.03,0.19,0.53,44.329309 -71.568521,46.6,30.81,469,18,-0.2,16.2,9.7,920,88,CRUS,-2,-2,-1024,504,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1771,1479,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,44.329309,-71.568521,44.333248,-71.566988,454.6525430250219,371.0,98.0
2023-04-27,18:10:27.070,70,0,100,0,0,19,100,73,100,10,63,20,68,20,0.04,0.36,0.67,44.329390 -71.568429,47.4,38.11,469,18,-0.4,16.1,11.5,923,88,CRUS,-2,1,-1024,7,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1481,1480,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,44.32939,-71.568429,44.333248,-71.566988,444.03736486015555,371.0,98.0
2023-04-27,18:10:28.070,65,0,100,0,1,19,100,66,100,14,71,20,76,20,0.06,0.01,0.79,44.329538 -71.568199,49.4,44.59,469,18,0.4,16.1,11.5,925,88,CRUS,-2,1,-1024,7,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1481,1480,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,44.329538,-71.568199,44.333248,-71.566988,423.6289184395299,371.0,98.0
2023-04-27,18:10:29.070,68,0,100,0,0,19,100,68,100,12,71,20,71,20,0.05,0.01,0.75,44.329605 -71.568090,48.2,43.15,470,19,0.2,16.2,8.9,928,88,CRUS,-2,1,-1024,5,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1479,1480,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,44.329605,-71.56809,44.333248,-71.566988,414.45767153639196,371.0,99.0
2023-04-27,18:10:30.070,65,0,100,0,0,19,100,67,100,14,73,20,76,20,0.02,0.03,0.77,44.329677 -71.567976,48.1,44.34,470,20,-0.1,16.2,9.8,930,88,CRUS,-2,1,-1024,7,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1481,1480,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,44.329677,-71.567976,44.333248,-71.566988,404.77857993878655,371.0,99.0
2023-04-27,18:10:31.070,64,0,100,0,0,19,100,66,100,13,74,20,78,20,0.02,0.04,0.77,44.329821 -71.567749,49.3,45.29,470,19,0.0,16.2,8.6,934,88,CRUS,-2,1,-1024,5,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1479,1480,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,44.329821,-71.567749,44.333248,-71.566988,385.842316907103,371.0,99.0
2023-04-27,18:10:32.070,62,0,100,0,1,19,100,66,100,13,74,20,81,20,0.03,-0.04,0.77,44.329960 -71.567520,47.8,44.07,471,19,0.6,16.2,6.8,935,88,CRUS,-1,1,-1024,7,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1481,1480,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6,44.32996,-71.56752,44.333248,-71.566988,368.0494521637593,371.0,100.0
