Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),TRSP(%),TFPS(Hz),RRSP(%),TPWR(dBm),Ptch(rad),Roll(rad),Yaw(rad),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,VSpd(m/s),RxBt(V),Curr(A),Capa(mAh),Bat%(%),FM,Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,EX3,EX4,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2023-04-27,18:27:12.070,62,0,100,0,0,19,100,64,100,13,78,20,81,20,0.00,-0.03,-0.40,44.329412 -71.565960,41.2,-317.40,449,18,-0.2,15.4,4.0,3110,61,"FBWA",-2,1,-169,5,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,-1,-1,0x0000000000000021,1479,1480,1399,1479,2012,988,988,1091,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:27:13.070,63,0,100,0,0,19,100,66,100,14,74,20,79,20,0.01,-0.03,-0.43,44.329585 -71.566066,40.9,-320.47,448,18,-0.2,15.4,4.2,3112,61,"FBWA",-2,1,-169,5,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,-1,-1,0x0000000000000021,1479,1480,1399,1479,2012,988,988,1091,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:27:14.070,63,0,100,0,1,19,100,66,100,13,74,20,79,20,0.01,-0.04,-0.47,44.329668 -71.566122,41.0,-321.86,448,18,-0.2,15.4,4.2,3112,61,"FBWA",-2,1,-169,4,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,-1,-1,0x0000000000000021,1479,1480,1399,1479,2012,988,988,1091,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:27:15.070,63,0,100,0,1,19,100,68,100,14,71,20,79,20,0.01,-0.04,-0.52,44.329832 -71.566241,40.7,-324.77,448,18,-0.1,15.4,4.5,3113,61,"FBWA",-2,1,-171,5,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,-1,-1,0x0000000000000021,1479,1480,1398,1479,2012,988,988,1091,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:27:16.070,61,0,100,0,1,19,100,66,100,13,74,20,83,20,0.02,-0.04,-0.53,44.329911 -71.566306,40.5,-326.04,448,18,-0.3,15.4,4.2,3114,61,"FBWA",-2,1,-169,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,-1,-1,0x0000000000000021,1479,1480,1399,1479,2012,988,988,1091,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:27:17.070,61,0,100,0,1,19,100,73,100,13,63,20,83,20,0.02,-0.06,-0.55,44.329986 -71.566370,40.2,-325.52,447,18,-0.3,15.4,4.0,3116,61,"FBWA",-2,1,-169,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,-1,-1,0x0000000000000021,1479,1480,1399,1479,2012,988,988,1091,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:27:18.070,60,0,100,0,1,19,100,78,100,9,55,20,84,20,0.00,0.00,-0.59,44.330139 -71.566514,39.7,326.64,447,18,-0.3,15.4,5.1,3117,61,"FBWA",-2,1,-87,4,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,-1,-1,0x0000000000000021,1479,1480,1448,1479,2012,988,988,1091,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:27:19.070,60,0,100,0,1,19,100,73,100,12,63,20,84,20,0.01,0.00,-0.59,44.330214 -71.566588,41.0,326.28,447,18,-0.2,15.4,5.9,3119,61,"FBWA",-2,1,-94,5,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,-1,-1,0x0000000000000021,1479,1480,1444,1479,2012,988,988,1091,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:27:20.070,62,0,100,0,1,19,100,71,100,14,66,20,81,20,0.01,-0.01,-0.60,44.330293 -71.566667,41.5,325.61,446,18,-0.4,15.4,5.7,3121,60,"FBWA",-2,1,-95,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,-1,-1,0x0000000000000021,1479,1480,1443,1479,2012,988,988,1091,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:27:21.070,63,0,100,0,1,19,100,66,89,13,74,20,79,20,0.00,-0.02,-0.63,44.330293 -71.566667,41.5,325.61,446,18,-0.6,15.4,5.6,3122,60,"FBWA",-2,1,-95,5,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,-1,-1,0x0000000000000021,1479,1480,1443,1479,2012,988,988,1091,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:27:22.070,59,0,100,0,1,19,100,62,89,13,81,20,86,20,0.01,-0.04,-0.70,44.330600 -71.566999,43.0,321.02,445,18,-0.4,15.4,5.6,3123,60,"FBWA",-2,-4,-95,4,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,-1,-1,0x0000000000000021,1479,1478,1443,1479,2012,988,988,1091,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:27:23.070,58,0,100,0,0,19,100,58,100,13,84,20,91,20,0.02,-0.05,-0.71,44.330673 -71.567088,43.1,319.14,445,18,0.0,15.4,5.6,3125,60,"FBWA",-2,-43,-95,0,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,-1,-1,0x0000000000000021,1477,1455,1443,1479,2012,988,988,1091,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:27:24.070,60,0,100,0,0,19,100,62,100,13,81,20,84,20,0.03,-0.02,-0.70,44.330746 -71.567182,42.8,319.48,445,18,-0.5,15.4,5.6,3126,60,"FBWA",-2,1,-95,5,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,-1,-1,0x0000000000000021,1479,1480,1443,1479,2012,988,988,1091,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:27:25.070,60,0,100,0,0,19,100,60,100,13,84,20,84,20,0.00,-0.01,-0.74,44.330887 -71.567372,42.6,317.93,444,18,-0.2,15.4,5.5,3129,60,"FBWA",-2,1,-95,4,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,-1,-1,0x0000000000000021,1479,1480,1443,1479,2012,988,988,1091,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:27:26.070,61,0,100,0,0,19,100,63,100,14,79,20,83,20,0.01,-0.03,-0.80,44.330959 -71.567471,42.9,315.35,444,17,0.1,15.4,5.5,3130,60,"FBWA",-2,-93,-95,1,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,-1,-1,0x0000000000000021,1477,1426,1443,1479,2012,988,988,1091,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:27:27.070,56,0,100,0,0,19,100,58,100,13,87,20,91,20,0.03,-0.04,-0.81,44.331029 -71.567573,43.5,312.80,444,17,0.5,15.4,5.8,3131,60,"FBWA",-2,0,-95,4,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,-1,-1,0x0000000000000021,1479,1480,1443,1479,2012,988,988,1091,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:27:28.070,55,0,100,0,0,19,100,56,100,13,91,20,92,20,0.03,-0.01,-0.82,44.331160 -71.567774,42.9,311.20,445,17,0.3,15.4,5.6,3133,60,"FBWA",-2,1,-95,4,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,-1,-1,0x0000000000000021,1479,1480,1443,1479,2012,988,988,1091,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:27:29.070,55,0,100,0,0,19,100,57,100,14,89,20,92,20,0.02,0.00,-0.82,44.331290 -71.567986,42.8,311.14,445,17,-0.1,15.4,5.7,3134,60,"FBWA",-2,1,-95,4,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,-1,-1,0x0000000000000021,1479,1480,1443,1479,2012,988,988,1091,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:27:30.070,51,0,100,0,0,19,100,53,100,13,95,20,99,20,0.01,-0.02,-0.85,44.331354 -71.568098,42.7,311.00,445,17,-0.2,15.4,7.1,3137,60,"CRUS",-2,1,-95,5,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1479,1480,1443,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2023-04-27,18:27:31.070,51,0,100,0,0,19,100,51,100,14,99,20,99,20,0.00,0.02,-0.86,44.331417 -71.568210,42.8,309.32,445,17,-0.7,15.4,7.0,3138,60,"CRUS",-2,-2,-95,4,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1479,1479,1443,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2023-04-27,18:27:32.070,49,0,100,0,0,19,100,51,100,13,99,20,100,20,0.04,0.02,-0.86,44.331543 -71.568441,45.1,310.43,444,17,0.0,15.3,9.7,3140,60,"CRUS",-2,1,-95,4,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1479,1480,1443,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2023-04-27,18:27:33.070,48,0,100,0,0,19,100,49,100,13,100,20,100,20,0.02,0.04,-0.88,44.331607 -71.568559,45.3,310.34,444,17,-0.1,15.4,5.3,3143,60,"CRUS",-2,-1024,-95,0,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1477,886,1443,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2023-04-27,18:27:34.070,50,0,100,0,0,19,100,50,100,13,100,20,100,20,0.02,0.00,-0.86,44.331671 -71.568678,44.7,309.93,444,17,0.0,15.3,9.1,3145,60,"CRUS",-2,-1024,-95,2,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1478,886,1443,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2023-04-27,18:27:35.070,49,0,100,0,0,19,100,49,100,13,100,20,100,20,0.08,0.00,-0.88,44.331805 -71.568921,48.6,309.55,445,17,1.1,15.3,12.6,3147,60,"CRUS",-2,-1024,-95,29,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1493,886,1443,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2023-04-27,18:27:36.070,49,0,100,0,0,19,100,51,100,13,99,20,100,20,0.11,0.02,-0.91,44.331874 -71.569048,48.9,308.53,446,17,2.3,15.2,13.3,3152,60,"CRUS",-2,-806,-95,5,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1479,1012,1443,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2023-04-27,18:27:37.070,50,0,100,0,0,19,100,52,100,14,97,20,100,20,0.09,0.04,-0.84,44.332014 -71.569300,48.3,313.80,449,17,1.5,15.3,11.6,3155,60,"CRUS",-2,-368,-95,24,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1491,1267,1443,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2023-04-27,18:27:38.070,51,0,100,0,0,19,100,52,100,13,97,20,99,20,0.07,0.03,-0.81,44.332085 -71.569423,47.8,313.18,450,17,1.2,15.3,8.0,3159,60,"CRUS",-2,-44,-95,2,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1478,1454,1443,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:27:39.070,53,0,100,0,0,19,100,54,100,13,94,20,95,20,0.00,-0.01,-0.79,44.332154 -71.569542,45.2,314.56,450,17,-0.2,15.4,4.0,3160,60,"CRUS",-2,-210,-95,2,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1478,1358,1443,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:27:40.070,57,0,100,0,0,19,100,59,100,14,86,20,89,20,0.00,-0.01,-0.81,44.332283 -71.569770,45.3,313.00,450,17,-0.3,15.3,7.8,3162,60,"CRUS",-2,0,-95,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1479,1480,1443,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:27:41.070,54,0,100,0,0,19,100,56,100,13,91,20,94,20,0.00,0.03,-0.81,44.332348 -71.569888,45.4,313.06,450,17,-0.3,15.3,7.3,3165,60,"CRUS",-2,-481,-95,1,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1477,1214,1443,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:27:42.070,54,0,100,0,0,19,100,56,100,14,89,20,94,20,0.01,0.05,-0.79,44.332411 -71.570003,45.8,313.93,449,17,-0.2,15.3,8.6,3166,60,"CRUS",-2,2,-95,4,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1479,1481,1443,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:27:43.070,60,0,100,0,0,19,100,62,100,13,81,20,84,20,0.03,0.02,-0.78,44.332547 -71.570236,45.5,315.72,450,17,0.6,15.4,4.7,3169,60,"CRUS",-2,1,-95,5,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1479,1480,1443,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:27:44.070,58,0,100,0,0,19,100,60,100,14,84,20,87,20,-0.01,-0.01,-0.82,44.332609 -71.570342,44.7,313.45,450,17,-0.2,15.4,4.5,3170,60,"CRUS",-2,-196,-95,1,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1477,1366,1443,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:27:45.070,63,0,100,0,0,19,100,65,100,13,76,20,79,20,0.00,-0.02,-0.84,44.332735 -71.570561,44.0,311.40,450,17,-0.4,15.4,7.2,3173,60,"CRUS",-2,-179,-95,1,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1477,1376,1443,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:27:46.070,64,0,100,0,0,19,100,63,100,13,79,20,78,20,0.01,0.03,-0.83,44.332798 -71.570675,44.6,310.91,450,17,-0.2,15.4,7.1,3174,60,"CRUS",-2,-186,-95,1,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1477,1372,1443,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:27:47.070,63,0,100,0,0,19,100,64,100,12,78,20,79,20,0.04,0.01,-0.85,44.332923 -71.570902,45.2,311.07,450,17,0.1,15.3,8.2,3175,60,"CRUS",-2,-227,-95,1,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1477,1348,1443,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:27:48.070,62,0,100,0,0,19,100,62,100,13,81,20,83,20,0.02,0.02,-0.86,44.332986 -71.571015,45.2,310.31,450,17,0.3,15.3,8.2,3179,60,"CRUS",-2,-232,-95,1,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1477,1345,1443,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:27:49.070,64,0,100,0,0,19,100,67,100,14,73,20,78,20,0.02,0.00,-0.86,44.333052 -71.571132,45.6,310.47,450,17,0.1,15.3,8.1,3180,60,"CRUS",-2,0,-95,5,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1479,1480,1443,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:27:50.070,71,0,100,0,0,19,100,78,100,10,55,20,66,20,0.02,0.02,-0.84,44.333117 -71.571246,45.7,311.47,450,17,0.1,15.3,9.1,3182,60,"CRUS",-2,-2,-95,5,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1479,1479,1443,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:27:51.070,70,0,100,0,0,19,100,69,100,14,70,20,68,20,0.01,0.05,-0.86,44.333246 -71.571475,45.0,310.48,450,17,-0.3,15.3,7.0,3185,60,"CRUS",-2,3,-95,532,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1788,1481,1443,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:27:52.070,67,0,100,0,0,19,100,69,100,14,70,20,73,20,0.00,0.34,-0.73,44.333387 -71.571690,45.2,321.28,450,17,-0.2,15.3,7.9,3186,60,"CRUS",-2,3,-95,613,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1835,1481,1443,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:27:53.070,64,0,100,0,0,19,100,70,100,13,68,20,78,20,0.03,0.45,-0.42,44.333477 -71.571776,45.7,-324.54,450,17,0.0,15.3,9.3,3190,60,"CRUS",-2,3,-95,616,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1837,1481,1443,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:27:54.070,66,0,100,0,0,19,100,69,100,13,70,20,74,20,0.05,0.49,-0.18,44.333573 -71.571835,46.1,-315.20,450,17,-0.1,15.3,9.3,3191,60,"CRUS",-2,2,-95,611,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1834,1481,1443,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:27:55.070,68,0,100,0,0,19,100,68,100,13,70,20,74,20,0.04,0.43,0.04,44.333791 -71.571871,47.7,-295.57,450,18,0.0,15.3,9.7,3195,60,"CRUS",-2,2,-95,613,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1835,1481,1443,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:27:56.070,63,0,100,0,0,19,100,67,100,14,73,20,79,20,0.04,0.37,0.25,44.333899 -71.571847,48.4,9.81,450,18,0.3,15.3,9.5,3197,60,"CRUS",-2,3,-95,555,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1801,1481,1443,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:27:57.070,56,0,100,0,0,19,100,58,100,14,87,20,91,20,0.03,0.40,0.36,44.334009 -71.571796,48.5,18.82,450,18,0.3,15.3,8.2,3199,60,"CRUS",-2,4,-95,491,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1764,1482,1443,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:27:58.070,51,0,100,0,0,19,100,52,100,13,97,20,99,20,0.02,0.36,0.56,44.334198 -71.571634,49.2,35.22,450,17,0.0,15.3,8.1,3202,59,"CRUS",-2,6,-95,497,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1767,1483,1443,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:27:59.070,51,0,100,0,0,19,100,53,100,13,95,20,99,20,0.00,0.32,0.81,44.334282 -71.571524,49.4,41.79,451,17,-0.1,15.3,7.5,3204,59,"CRUS",-2,1,-95,504,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1771,1480,1443,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:28:00.070,55,0,100,0,0,19,100,55,100,13,92,20,92,20,0.01,0.35,0.88,44.334418 -71.571259,49.8,57.29,450,17,0.0,15.3,7.8,3207,59,"CRUS",-2,-4,-95,533,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1788,1478,1443,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:28:01.070,59,0,100,0,0,19,100,61,100,14,83,20,87,20,0.03,0.32,1.14,44.334468 -71.571104,50.3,64.58,450,16,-0.1,15.3,7.7,3209,59,"CRUS",-2,1,-95,4,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1479,1480,1443,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
